Player,Nation,Pos,Squad,Age,Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG
Jeremy Antonisse,CUW,"FW,MF",Emmen,20,2002,13,11,802,8.9,1,1,2,1,0,0,0,0,2.5,2.5,1.5,4.0,28,16,51,0.11,0.11,0.22,0.11,0.22,0.28,0.16,0.45,0.28,0.45
Francesco Antonucci,BEL,"MF,FW",Volendam,23,1999,17,10,903,10.0,2,1,3,2,0,0,2,0,1.1,1.1,1.1,2.2,17,42,39,0.2,0.1,0.3,0.2,0.3,0.11,0.11,0.22,0.11,0.22
Antony,BRA,FW,Ajax,22,2000,2,2,180,2.0,1,2,3,1,0,0,0,0,0.4,0.4,0.6,0.9,14,12,33,0.5,1.0,1.5,0.5,1.5,0.19,0.28,0.47,0.19,0.47
Miguel Araujo,PER,DF,Emmen,27,1994,31,30,2695,29.9,1,0,1,1,0,0,5,1,1.8,1.8,0.2,2.0,24,117,7,0.03,0.0,0.03,0.03,0.03,0.06,0.01,0.07,0.06,0.07
Carlens Arcus,HAI,DF,Vitesse,26,1996,30,28,2518,28.0,1,3,4,1,0,0,4,2,1.0,1.0,2.5,3.6,55,126,148,0.04,0.11,0.14,0.04,0.14,0.04,0.09,0.13,0.04,0.13
Jasin Assehnoun,FIN,FW,Emmen,23,1998,29,4,731,8.1,1,1,2,1,0,0,4,0,1.5,1.5,1.4,2.9,29,10,65,0.12,0.12,0.25,0.12,0.25,0.18,0.17,0.36,0.18,0.36
Adil Auassar,NED,DF,Sparta R'dam,35,1986,29,22,1918,21.3,0,0,0,0,0,0,0,1,0.2,0.2,0.3,0.5,9,73,1,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03
Sebbe Augustijns,BEL,"MF,FW",RKC Waalwijk,22,1999,6,0,69,0.8,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,1,2,1,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.13,0.13,0.13
Fredrik Aursnes,NOR,MF,Feyenoord,26,1995,2,2,180,2.0,0,0,0,0,0,0,0,0,0.1,0.1,0.9,1.0,4,26,5,0.0,0.0,0.0,0.0,0.0,0.03,0.45,0.48,0.03,0.48
Aventis Aventisian,ARM,"MF,DF",Go Ahead Eag,19,2002,2,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maxime Awoudja,GER,DF,Excelsior,24,1998,10,2,249,2.8,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,5,4,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.08
Yassin Ayoub,NED,MF,Excelsior,28,1994,15,9,720,8.0,0,0,0,0,0,0,3,0,0.3,0.3,0.7,1.1,11,46,16,0.0,0.0,0.0,0.0,0.0,0.04,0.09,0.13,0.04,0.13
Marouan Azarkan,NED,"FW,MF",Excelsior,20,2001,27,26,1832,20.4,3,8,11,3,0,0,4,0,3.5,3.5,4.8,8.3,67,102,163,0.15,0.39,0.54,0.15,0.54,0.17,0.24,0.41,0.17,0.41
Julian Baas,NED,"MF,FW",Excelsior,20,2002,33,27,2457,27.3,3,5,8,3,0,0,4,0,2.3,2.3,3.2,5.5,14,74,52,0.11,0.18,0.29,0.11,0.29,0.08,0.12,0.2,0.08,0.2
Youri Baas,NED,DF,Ajax,19,2003,6,2,188,2.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,5,16,16,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05
Nikolai Baden Frederiksen,DEN,FW,Vitesse,22,2000,13,5,525,5.8,2,0,2,2,0,0,0,0,2.1,2.1,0.1,2.1,3,5,27,0.34,0.0,0.34,0.34,0.34,0.35,0.01,0.37,0.35,0.37
Saïd Bakari,COM,"DF,MF",RKC Waalwijk,27,1994,26,2,757,8.4,0,2,2,0,0,0,0,0,0.7,0.7,1.2,1.9,32,43,66,0.0,0.24,0.24,0.0,0.24,0.08,0.15,0.23,0.08,0.23
Johan Bakayoko,BEL,FW,PSV Eindhoven,19,2003,23,17,1373,15.3,5,5,10,5,0,0,4,0,3.8,3.8,3.5,7.3,102,45,240,0.33,0.33,0.66,0.33,0.66,0.25,0.23,0.48,0.25,0.48
Zakaria Bakkali,BEL,"FW,DF",RKC Waalwijk,26,1996,18,1,445,4.9,3,0,3,3,0,0,0,0,1.4,1.4,1.1,2.5,31,17,48,0.61,0.0,0.61,0.61,0.61,0.28,0.21,0.49,0.28,0.49
Justin Bakker,NED,DF,Go Ahead Eag,24,1998,3,3,225,2.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,3,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Remco Balk,NED,"FW,MF",Cambuur,21,2001,30,12,1185,13.2,1,0,1,1,0,0,5,0,1.6,1.6,0.6,2.2,27,24,114,0.08,0.0,0.08,0.08,0.08,0.12,0.04,0.17,0.12,0.17
Radinio Balker,SUR,DF,Groningen,23,1998,31,31,2650,29.4,1,0,1,1,0,0,2,1,0.8,0.8,0.5,1.3,41,112,18,0.03,0.0,0.03,0.03,0.03,0.03,0.02,0.04,0.03,0.04
Alex Bangura,SLE,DF,Cambuur,23,1999,29,28,2449,27.2,1,3,4,1,0,0,5,1,0.5,0.5,4.0,4.5,91,82,115,0.04,0.11,0.15,0.04,0.15,0.02,0.15,0.16,0.02,0.16
Yusuf Barasi,TUR,"FW,MF",AZ Alkmaar,19,2003,11,0,187,2.1,0,1,1,0,0,0,0,0,1.2,1.2,0.6,1.8,4,5,18,0.0,0.48,0.48,0.0,0.48,0.55,0.29,0.84,0.55,0.84
Vasilios Barkas,GRE,GK,Utrecht,28,1994,32,32,2880,32.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cole Bassett,USA,"MF,FW",Fortuna Sittard,21,2001,10,2,198,2.2,0,0,0,0,0,0,0,0,0.4,0.4,0.2,0.6,3,12,8,0.0,0.0,0.0,0.0,0.0,0.19,0.08,0.27,0.19,0.27
Cole Bassett,USA,FW,Feyenoord,21,2001,1,0,7,0.1,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,1,0,0.0,0.0,0.0,0.0,0.0,2.19,0.0,2.19,2.19,2.19
Calvin Bassey,NGA,DF,Ajax,22,1999,25,20,1807,20.1,1,3,4,1,0,0,0,0,0.7,0.7,2.8,3.5,41,113,76,0.05,0.15,0.2,0.05,0.2,0.04,0.14,0.18,0.04,0.18
Riechedly Bazoer,CUW,"MF,DF",AZ Alkmaar,25,1996,16,1,336,3.7,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,4,16,23,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.08
Mads Bech Sørensen,DEN,DF,Groningen,23,1999,11,10,907,10.1,0,0,0,0,0,0,2,0,0.2,0.2,0.0,0.3,6,28,2,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.03,0.02,0.03
Sven van Beek,NED,DF,Heerenveen,28,1994,15,15,1347,15.0,0,0,0,0,0,0,2,0,0.4,0.4,0.8,1.2,19,57,14,0.0,0.0,0.0,0.0,0.0,0.03,0.05,0.08,0.03,0.08
Mike van Beijnen,NED,DF,Fortuna Sittard,23,1999,1,0,9,0.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0,0.35
Jan Bekkema,NED,GK,Heerenveen,26,1996,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iliass Bel Hassani,MAR,"MF,FW",RKC Waalwijk,29,1992,21,20,1340,14.9,5,3,8,5,0,0,3,2,3.0,3.0,3.8,6.9,59,107,104,0.34,0.2,0.54,0.34,0.54,0.2,0.26,0.46,0.2,0.46
Mimeirhel Benita,NED,DF,Feyenoord,18,2003,2,0,51,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Walter Benítez,ARG,GK,PSV Eindhoven,29,1993,30,30,2700,30.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Martijn Berden,NED,"FW,MF",Go Ahead Eag,25,1997,5,0,84,0.9,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,3,2,5,0.0,0.0,0.0,0.0,0.0,0.15,0.17,0.31,0.15,0.31
Thom van Bergen,NED,"FW,DF",Groningen,18,2004,12,2,367,4.1,0,0,0,0,0,0,1,0,0.5,0.5,0.2,0.7,3,13,21,0.0,0.0,0.0,0.0,0.0,0.13,0.04,0.18,0.13,0.18
Steven Berghuis,NED,"MF,FW",Ajax,30,1991,29,25,2098,23.3,9,9,18,8,1,1,5,0,5.9,5.1,6.0,11.1,53,265,165,0.39,0.39,0.77,0.34,0.73,0.25,0.26,0.51,0.22,0.47
Leon Bergsma,NED,DF,Cambuur,25,1997,24,21,1840,20.4,0,0,0,0,0,0,4,0,1.3,1.3,0.0,1.3,20,72,2,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06
Steven Bergwijn,NED,"FW,MF",Ajax,24,1997,32,28,2340,26.0,12,5,17,12,0,0,0,0,10.2,10.2,5.0,15.3,142,145,319,0.46,0.19,0.65,0.46,0.65,0.39,0.19,0.59,0.39,0.59
Lucas Bernadou,FRA,MF,Emmen,21,2000,30,22,1887,21.0,2,4,6,2,0,0,3,0,0.5,0.5,2.0,2.5,30,99,44,0.1,0.19,0.29,0.1,0.29,0.02,0.09,0.12,0.02,0.12
Matúš Bero,SVK,"MF,FW",Vitesse,26,1995,31,31,2748,30.5,5,3,8,4,1,1,6,0,5.4,4.8,2.8,7.6,43,132,165,0.16,0.1,0.26,0.13,0.23,0.18,0.09,0.27,0.16,0.25
Vicente Besuijen,NED,"FW,MF",Excelsior,21,2001,2,0,65,0.7,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,2,8,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12
Sam Beukema,NED,DF,AZ Alkmaar,23,1998,26,24,2198,24.4,2,0,2,2,0,0,2,0,1.2,1.2,0.1,1.4,44,135,7,0.08,0.0,0.08,0.08,0.08,0.05,0.01,0.06,0.05,0.06
Bartosz Białek,POL,FW,Vitesse,20,2001,25,18,1533,17.0,5,1,6,5,0,0,1,0,4.7,4.7,1.5,6.3,9,26,75,0.29,0.06,0.35,0.29,0.35,0.28,0.09,0.37,0.28,0.37
Mika Biereth,DEN,"FW,MF",RKC Waalwijk,19,2003,12,2,307,3.4,2,0,2,2,0,0,1,0,1.8,1.8,0.7,2.5,6,12,29,0.59,0.0,0.59,0.59,0.59,0.53,0.22,0.74,0.53,0.74
Justin Bijlow,NED,GK,Feyenoord,24,1998,25,25,2250,25.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kristijan Bistrović,CRO,MF,Fortuna Sittard,24,1998,13,13,1155,12.8,1,0,1,1,0,0,1,0,1.7,1.7,1.4,3.1,17,59,22,0.08,0.0,0.08,0.08,0.08,0.13,0.11,0.24,0.13,0.24
Daley Blind,NED,DF,Ajax,32,1990,13,11,943,10.5,0,2,2,0,0,0,1,0,0.5,0.5,1.3,1.8,33,185,46,0.0,0.19,0.19,0.0,0.19,0.05,0.12,0.17,0.05,0.17
Thijmen Blokzijl,NED,DF,Groningen,17,2005,15,13,1177,13.1,0,1,1,0,0,0,0,0,0.4,0.4,0.4,0.8,18,48,2,0.0,0.08,0.08,0.0,0.08,0.03,0.03,0.06,0.03,0.06
Jordi Blom,NED,FW,Volendam,20,2002,2,0,41,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Xander Blomme,BEL,MF,Go Ahead Eag,20,2002,8,5,374,4.2,1,0,1,1,0,0,1,0,0.2,0.2,0.5,0.7,0,12,3,0.24,0.0,0.24,0.24,0.24,0.04,0.13,0.17,0.04,0.17
Paweł Bochniewicz,POL,DF,Heerenveen,26,1996,33,33,2911,32.3,2,1,3,2,0,0,4,0,2.3,2.3,0.6,2.9,20,106,7,0.06,0.03,0.09,0.06,0.09,0.07,0.02,0.09,0.07,0.09
Jan de Boer,NED,GK,Groningen,22,2000,3,2,226,2.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tom Boere,NED,FW,Cambuur,29,1992,13,7,616,6.8,0,1,1,0,0,0,1,0,1.3,1.3,1.4,2.7,7,9,30,0.0,0.15,0.15,0.0,0.15,0.18,0.2,0.39,0.18,0.39
Taylor Booth,USA,"FW,MF",Utrecht,21,2001,24,20,1553,17.3,2,4,6,2,0,0,5,0,2.2,2.2,3.2,5.5,56,58,105,0.12,0.23,0.35,0.12,0.35,0.13,0.19,0.32,0.13,0.32
Olivier Boscagli,FRA,DF,PSV Eindhoven,24,1997,7,2,219,2.4,1,1,2,1,0,0,0,0,0.8,0.8,0.4,1.1,2,16,0,0.41,0.41,0.82,0.41,0.82,0.32,0.15,0.47,0.32,0.47
Mohamed Bouchouari,BEL,DF,Emmen,21,2000,26,18,1738,19.3,1,1,2,1,0,0,2,0,1.1,1.1,2.6,3.7,59,61,135,0.05,0.05,0.1,0.05,0.1,0.06,0.13,0.19,0.06,0.19
Othman Boussaid,BEL,"FW,MF",Utrecht,22,2000,32,25,2084,23.2,3,5,8,3,0,0,3,0,2.8,2.8,3.6,6.5,76,109,121,0.13,0.22,0.35,0.13,0.35,0.12,0.16,0.28,0.12,0.28
Can Bozdogan,GER,MF,Utrecht,21,2001,24,15,1560,17.3,1,5,6,1,0,0,3,0,2.2,2.2,3.5,5.7,30,58,40,0.06,0.29,0.35,0.06,0.35,0.13,0.2,0.33,0.13,0.33
Wout Brama,NED,MF,Twente,35,1986,11,0,204,2.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,17,2,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03
Mattijs Branderhorst,NED,GK,NEC Nijmegen,28,1993,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jarrad Branthwaite,ENG,DF,PSV Eindhoven,20,2002,27,21,1992,22.1,2,1,3,2,0,0,2,0,1.6,1.6,1.3,2.9,7,80,4,0.09,0.05,0.14,0.09,0.14,0.07,0.06,0.13,0.07,0.13
Myron van Brederode,NED,FW,AZ Alkmaar,19,2003,25,16,1198,13.3,4,1,5,4,0,0,1,0,1.5,1.5,3.1,4.6,59,80,158,0.3,0.08,0.38,0.3,0.38,0.12,0.23,0.35,0.12,0.35
Michael Breij,NED,"FW,MF",Cambuur,25,1997,32,16,1458,16.2,2,2,4,2,0,0,3,0,3.0,3.0,1.8,4.8,35,50,83,0.12,0.12,0.25,0.12,0.25,0.19,0.11,0.3,0.19,0.3
Joshua Brenet,CUW,DF,Twente,28,1994,32,28,2511,27.9,7,4,11,7,0,0,3,0,5.6,5.6,4.4,10.0,70,138,130,0.25,0.14,0.39,0.25,0.39,0.2,0.16,0.36,0.2,0.36
Brian Brobbey,NED,FW,Ajax,20,2002,32,17,1650,18.3,13,3,16,13,0,0,1,0,14.4,14.4,3.4,17.8,14,12,154,0.71,0.16,0.87,0.71,0.87,0.79,0.18,0.97,0.79,0.97
Ilias Bronkhorst,NED,"FW,DF",NEC Nijmegen,25,1997,4,0,51,0.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,2,3,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02
Patrick Brouwer,NED,"FW,MF",Sparta R'dam,21,2001,2,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luuk Brouwers,NED,MF,Utrecht,24,1998,24,18,1623,18.0,0,1,1,0,0,0,5,0,0.8,0.8,1.5,2.3,18,87,26,0.0,0.06,0.06,0.0,0.06,0.05,0.08,0.13,0.05,0.13
Jordy Bruijn,NED,"MF,FW",NEC Nijmegen,26,1996,19,4,574,6.4,2,1,3,1,1,1,1,0,2.3,1.5,0.9,2.5,7,36,23,0.31,0.16,0.47,0.16,0.31,0.36,0.15,0.51,0.24,0.38
Jeffrey Bruma,NED,DF,Heerenveen,30,1991,10,8,654,7.3,0,0,0,0,0,0,3,0,0.0,0.0,0.4,0.4,3,27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.06,0.0,0.06
Max Bruns,NED,"DF,MF",Twente,19,2002,9,4,433,4.8,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,8,23,2,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03
Charles-Andréas Brym,CAN,"FW,DF",Sparta R'dam,23,1998,2,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thomas Buitink,NED,"FW,DF",Vitesse,22,2000,8,1,127,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0.5,2,6,10,0.0,0.0,0.0,0.0,0.0,0.02,0.3,0.32,0.02,0.32
Thomas Buitink,NED,"FW,MF",Fortuna Sittard,22,2000,13,3,372,4.1,0,0,0,0,0,0,2,0,0.9,0.9,0.1,1.0,6,6,13,0.0,0.0,0.0,0.0,0.0,0.23,0.03,0.25,0.23,0.25
Ezequiel Bullaude,ARG,"MF,FW",Feyenoord,21,2000,9,0,152,1.7,0,1,1,0,0,0,0,0,0.7,0.7,0.3,1.0,2,6,13,0.0,0.59,0.59,0.0,0.59,0.4,0.18,0.58,0.4,0.58
Lorenzo Burnet,NED,DF,Emmen,31,1991,19,17,1327,14.7,0,0,0,0,0,0,1,0,0.2,0.2,0.4,0.6,24,41,49,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04
Oskar Buur,DEN,"DF,MF",Volendam,24,1998,16,11,820,9.1,1,0,1,1,0,0,0,0,0.3,0.3,0.5,0.7,8,15,32,0.11,0.0,0.11,0.11,0.11,0.03,0.05,0.08,0.03,0.08
Zico Buurmeester,NED,MF,AZ Alkmaar,20,2002,7,0,62,0.7,1,0,1,1,0,0,0,0,0.2,0.2,0.0,0.2,0,2,1,1.45,0.0,1.45,1.45,1.45,0.25,0.0,0.25,0.25,0.25
Gianmarco Cangiano,ITA,"MF,FW",Fortuna Sittard,20,2001,5,0,55,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.06,0.05,0.11,0.06,0.11
Joel Castro Pereira,POR,GK,RKC Waalwijk,26,1996,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Václav Černý,CZE,FW,Twente,24,1997,32,29,2388,26.5,13,11,24,13,0,0,1,1,7.4,7.4,11.7,19.0,144,152,290,0.49,0.41,0.9,0.49,0.9,0.28,0.44,0.72,0.28,0.72
Matěj Chaluš,CZE,DF,Groningen,24,1998,8,4,396,4.4,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.2,2,18,1,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03
Jasper Cillessen,NED,GK,NEC Nijmegen,33,1989,32,32,2880,32.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ibrahim Cissoko,NED,FW,NEC Nijmegen,19,2003,26,9,859,9.5,2,0,2,2,0,0,0,0,2.4,2.4,2.3,4.7,65,33,101,0.21,0.0,0.21,0.21,0.21,0.25,0.24,0.49,0.25,0.49
Jordy Clasie,NED,MF,AZ Alkmaar,31,1991,33,33,2895,32.2,3,2,5,3,0,0,7,0,1.5,1.5,1.9,3.3,32,245,26,0.09,0.06,0.16,0.09,0.16,0.05,0.06,0.1,0.05,0.1
Pelle Clement,NED,MF,RKC Waalwijk,26,1996,33,30,2368,26.3,2,2,4,2,0,0,1,0,3.1,3.1,3.5,6.7,57,121,112,0.08,0.08,0.15,0.08,0.15,0.12,0.13,0.25,0.12,0.25
Denilho Cleonise,NED,FW,Twente,20,2001,13,2,239,2.7,1,1,2,1,0,0,0,0,0.5,0.5,0.4,0.9,11,8,20,0.38,0.38,0.75,0.38,0.75,0.2,0.14,0.35,0.2,0.35
Antoine Colassin,BEL,"FW,MF",Heerenveen,21,2001,22,8,747,8.3,3,0,3,3,0,0,3,0,1.3,1.3,1.0,2.4,13,29,53,0.36,0.0,0.36,0.36,0.36,0.16,0.13,0.29,0.16,0.29
Francisco Conceição,POR,"FW,MF",Ajax,19,2002,19,4,525,5.8,0,3,3,0,0,0,3,0,1.9,1.9,2.0,3.9,36,37,88,0.0,0.51,0.51,0.0,0.51,0.33,0.35,0.67,0.33,0.67
Iñigo Córdoba,ESP,"FW,MF",Fortuna Sittard,25,1997,31,29,2290,25.4,5,4,9,5,0,0,3,0,4.1,4.1,2.6,6.7,93,77,134,0.2,0.16,0.35,0.2,0.35,0.16,0.1,0.26,0.16,0.26
