Player,Nation,Pos,Squad,Age,Born,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%
Alessandro Bianco,ITA,MF,Monza,21,2002,28.9,9,0,0,43,55,3,23,22,28,0,1,0,122,16,28,36.4
Alessandro Bianco,ITA,MF,Fiorentina,21,2002,0.2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
Jaka Bijol,SVN,DF,Udinese,25,1999,32.9,13,1,1,49,8,2,3,38,25,0,1,1,101,109,52,67.7
Philip Billing,DEN,MF,Napoli,28,1996,2.2,1,0,0,10,1,0,2,4,6,0,1,0,8,11,10,52.4
Cristiano Biraghi,ITA,DF,Torino,31,1992,12.9,0,0,0,9,12,2,107,8,10,0,0,1,39,8,11,42.1
Cristiano Biraghi,ITA,DF,Fiorentina,31,1992,4.8,1,0,0,4,7,0,30,4,4,0,0,0,10,2,3,40.0
Samuele Birindelli,ITA,"DF,MF",Monza,25,1999,16.3,2,0,0,16,15,5,64,10,15,0,0,0,47,5,15,25.0
Bjarki Bjarkason,ISL,"DF,MF",Venezia,24,2000,1.8,2,0,0,2,8,0,7,2,2,0,0,0,9,0,0,
Emil Bohinen,NOR,MF,Genoa,25,1999,1.8,0,0,0,3,3,0,0,1,4,0,0,0,9,2,1,66.7
Warren Bondo,FRA,MF,Monza,20,2003,18.0,5,1,1,31,36,1,7,5,24,0,0,0,91,5,8,38.5
Warren Bondo,FRA,MF,Milan,20,2003,1.8,1,0,0,1,4,0,1,0,3,0,0,0,12,1,1,50.0
Kevin Bonifazi,ITA,DF,Lecce,28,1996,0.7,0,0,0,0,0,0,0,2,1,0,0,0,7,1,1,50.0
Ange-Yoan Bonny,FRA,FW,Parma,20,2003,28.1,2,0,0,21,47,14,14,3,16,1,0,0,64,23,70,24.7
Edoardo Bove,ITA,"MF,FW",Fiorentina,22,2002,9.5,3,0,0,16,21,0,2,6,17,1,0,0,45,11,15,42.3
Domagoj Bradarić,CRO,DF,Hellas Verona,24,1999,21.5,6,0,0,21,14,3,78,15,28,0,0,0,80,16,21,43.2
Matthias Braunöder,AUT,MF,Como,22,2002,3.0,3,1,1,10,5,0,0,2,4,0,0,0,8,1,4,20.0
Iker Bravo,ESP,"FW,MF",Udinese,19,2005,7.6,3,0,0,12,10,2,8,1,6,0,0,0,30,12,28,30.0
Gleison Bremer,BRA,DF,Juventus,27,1997,6.0,2,0,0,9,5,0,0,6,7,0,0,0,23,11,7,61.1
Brenner,BRA,"MF,FW",Udinese,24,2000,4.3,0,0,0,0,5,0,11,1,4,0,0,0,16,2,3,40.0
Marco Brescianini,ITA,MF,Atalanta,24,2000,11.0,1,0,0,22,9,2,18,2,11,0,0,0,50,12,10,54.5
Arvid Brorsson,SWE,DF,Monza,25,1999,4.0,0,0,0,1,4,0,0,2,3,0,0,0,14,7,6,53.8
Tajon Buchanan,CAN,"DF,FW",Inter,25,1999,1.1,0,0,0,2,4,0,3,0,0,0,0,0,6,1,0,100.0
Alessandro Buongiorno,ITA,DF,Napoli,25,1999,21.4,2,0,0,17,21,1,1,35,23,0,0,0,84,43,21,67.2
Rareș-Cătălin Burnete,ROU,FW,Lecce,20,2004,0.3,0,0,0,2,2,0,0,0,0,0,0,0,3,0,1,0.0
Gianluca Busio,USA,MF,Venezia,22,2002,28.0,4,0,0,26,44,4,29,19,31,1,0,0,107,32,34,48.5
Jean Butez,FRA,GK,Como,29,1995,18.5,0,0,0,1,2,0,0,0,0,0,1,0,43,6,0,100.0
Liberato Cacace,NZL,"MF,DF",Empoli,23,2000,24.8,6,0,0,27,17,5,102,22,25,0,0,0,98,41,51,44.6
Alessio Cacciamani,ITA,"MF,DF",Torino,17,2007,0.3,0,0,0,0,0,0,3,1,0,0,0,0,1,1,1,50.0
Davide Calabria,ITA,DF,Bologna,27,1996,7.0,3,0,0,7,5,0,17,3,8,0,0,0,30,9,9,50.0
Davide Calabria,ITA,DF,Milan,27,1996,3.5,0,0,0,3,4,0,16,8,7,0,0,0,16,2,0,100.0
Luca Caldirola,ITA,DF,Monza,33,1991,9.7,5,0,0,18,16,1,1,11,7,0,0,0,19,13,13,50.0
Hakan Çalhanoğlu,TUR,MF,Inter,30,1994,21.6,5,0,0,22,13,0,122,18,23,0,1,0,110,16,18,47.1
Drissa Camara,CIV,"MF,FW",Parma,22,2002,5.0,3,0,0,17,17,1,5,3,7,1,0,0,29,3,9,25.0
Francesco Camarda,ITA,"FW,MF",Milan,16,2008,2.3,0,0,0,8,1,2,1,0,2,0,0,0,6,6,6,50.0
Nicolò Cambiaghi,ITA,FW,Bologna,23,2000,6.9,0,0,0,9,34,0,47,2,10,1,0,0,29,3,8,27.3
Andrea Cambiaso,ITA,"DF,FW",Juventus,24,2000,24.7,4,0,0,28,23,6,66,16,30,0,0,0,116,6,11,35.3
Thomas Campaniello,ITA,FW,Empoli,16,2008,0.3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,25.0
Matteo Cancellieri,ITA,"FW,MF",Parma,22,2002,15.8,2,1,0,26,41,2,21,13,16,0,0,0,55,29,28,50.9
Fali Candé,GNB,DF,Venezia,26,1998,17.0,4,0,0,24,21,0,7,15,19,0,0,0,79,37,41,47.4
Antonio Candela,ITA,DF,Venezia,24,2000,11.2,2,0,0,14,4,0,22,8,21,0,2,1,38,14,13,51.9
Gianluca Caprari,ITA,"MF,FW",Monza,31,1993,18.3,3,0,0,18,42,5,80,8,11,0,0,0,57,4,14,22.2
Elia Caprile,ITA,GK,Cagliari,22,2001,18.0,0,0,0,0,6,0,0,0,0,0,0,0,16,4,0,100.0
Elia Caprile,ITA,GK,Napoli,22,2001,3.6,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,100.0
Francesco Caputo,ITA,FW,Empoli,36,1987,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Maxence Caqueret,FRA,MF,Como,24,2000,12.1,4,0,0,17,11,1,16,7,21,0,0,0,69,3,10,23.1
Andrea Carboni,ITA,DF,Monza,23,2001,24.3,5,0,0,29,17,0,15,27,35,0,1,0,62,38,42,47.5
Franco Carboni,ITA,DF,Venezia,21,2003,2.5,2,0,0,3,2,0,8,0,3,1,0,0,13,2,3,40.0
Marco Carnesecchi,ITA,GK,Atalanta,24,2000,34.0,1,0,0,0,5,0,0,0,0,0,0,0,57,7,0,100.0
Cesare Casadei,ITA,MF,Torino,21,2003,11.3,1,0,0,16,10,0,2,5,5,0,1,0,41,64,25,71.9
Nicolò Casale,ITA,DF,Bologna,26,1998,10.0,1,0,0,23,8,0,0,17,5,0,0,1,43,32,23,58.2
Nicolò Casale,ITA,DF,Lazio,26,1998,1.5,0,0,0,2,0,0,0,1,3,0,0,0,1,6,0,100.0
Federico Cassa,ITA,"MF,FW",Atalanta,18,2006,0.2,0,0,0,2,1,0,0,0,0,1,0,0,1,0,0,
Valentín Castellanos,ARG,FW,Lazio,25,1998,26.5,9,1,0,38,42,17,25,6,6,1,0,0,51,68,60,53.1
Santiago Castro,ARG,FW,Bologna,19,2004,25.5,7,0,0,49,52,9,8,3,10,0,0,1,69,37,68,35.2
Gaetano Castrovilli,ITA,MF,Monza,27,1997,6.6,0,0,0,8,7,2,14,2,7,0,0,0,27,1,6,14.3
Gaetano Castrovilli,ITA,"MF,FW",Lazio,27,1997,1.6,0,0,0,4,1,0,0,3,2,0,0,0,8,0,0,
Danilo Cataldi,ITA,MF,Fiorentina,29,1994,19.2,1,0,0,15,22,0,21,22,16,0,0,0,114,6,5,54.5
Zeki Çelik,TUR,DF,Roma,27,1997,25.1,5,0,0,31,10,0,42,15,37,0,1,0,75,30,26,53.6
Alberto Cerri,ITA,FW,Como,28,1996,1.0,0,0,0,3,1,2,0,0,0,0,0,0,3,4,4,50.0
Gabriel Charpentier,CGO,FW,Parma,25,1999,3.0,1,0,0,13,10,0,2,0,3,1,0,0,12,9,14,39.1
Walid Cheddira,MAR,FW,Napoli,26,1998,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
Leandro Chichizola,ARG,GK,Parma,34,1990,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
Samuel Chukwueze,NGA,"FW,MF",Milan,25,1999,10.3,0,0,0,3,10,3,50,2,11,0,0,0,38,6,10,37.5
Aaron Ciammaglichella,ITA,MF,Torino,19,2005,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Giuseppe Ciocci,ITA,GK,Cagliari,22,2002,0.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Alessandro Circati,AUS,DF,Parma,20,2003,6.0,1,0,0,4,5,0,0,3,5,0,0,0,11,17,4,81.0
Alphadjo Cissè,ITA,"FW,MF",Hellas Verona,17,2006,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,100.0
Patrick Ciurria,ITA,"MF,DF",Monza,29,1995,12.3,1,0,0,17,11,1,61,6,14,0,0,0,32,5,15,25.0
Saúl Coco,EQG,DF,Torino,25,1999,31.6,10,0,0,53,19,0,2,38,26,0,0,1,87,62,58,51.7
Lorenzo Colombo,ITA,"FW,MF",Empoli,22,2002,24.8,5,1,1,46,41,6,10,2,14,0,0,0,73,53,121,30.5
Andrea Colpani,ITA,"FW,MF",Fiorentina,25,1999,16.1,1,0,0,22,24,1,33,9,9,0,0,0,46,10,15,40.0
Florinel Coman,ROU,"FW,MF",Cagliari,26,1998,2.9,2,0,0,8,9,0,2,1,3,0,0,0,12,4,2,66.7
Pietro Comuzzo,ITA,DF,Fiorentina,19,2005,24.4,5,0,0,25,12,0,3,29,21,0,0,0,86,63,43,59.4
Francisco Conceição,POR,"FW,MF",Juventus,21,2002,14.9,5,1,1,24,36,4,62,6,14,1,0,0,55,2,9,18.2
Diego Coppola,ITA,DF,Hellas Verona,20,2003,32.5,10,0,0,44,0,0,0,72,36,0,0,0,89,133,72,64.9
Maxwel Cornet,CIV,"FW,MF",Genoa,27,1996,2.7,0,0,0,0,1,1,8,2,1,0,0,0,14,1,9,10.0
Joaquín Correa,ARG,"FW,MF",Inter,29,1994,8.1,3,0,0,8,14,2,8,0,5,0,0,0,31,6,18,25.0
Alberto costa,POR,DF,Juventus,20,2003,4.0,3,0,0,8,2,0,2,4,10,0,0,0,23,5,3,62.5
Lassana Coulibaly,MLI,MF,Lecce,28,1996,29.6,3,0,0,39,44,0,13,18,29,1,1,0,146,31,41,43.1
Woyo Coulibaly,MLI,DF,Parma,25,1999,12.0,1,1,0,12,12,1,5,8,10,1,0,1,60,9,9,50.0
Bryan Cristante,ITA,MF,Roma,29,1995,22.7,8,0,0,37,9,0,15,19,29,0,0,0,109,61,58,51.3
Domen Črnigoj,SVN,MF,Venezia,28,1995,1.5,0,0,0,2,4,0,2,4,2,0,0,0,8,2,5,28.6
Juan Cuadrado,COL,"DF,MF",Atalanta,36,1988,9.2,3,0,0,9,27,0,56,7,9,1,0,0,31,12,4,75.0
Patrick Cutrone,ITA,FW,Como,26,1998,22.7,1,0,0,23,28,20,30,5,11,1,0,0,54,23,66,25.8
Wylan Cyprien,FRA,MF,Parma,29,1995,0.3,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,
Danilo D'Ambrosio,ITA,DF,Monza,35,1988,12.2,2,1,0,18,11,3,9,15,15,0,0,0,46,16,23,41.0
Lucas Da Cunha,FRA,MF,Como,23,2001,29.0,4,0,0,21,29,1,102,17,25,0,0,0,157,16,25,39.0
Samuel Dahl,SWE,"DF,MF",Roma,24,2000,0.5,0,0,0,2,0,0,1,0,2,0,0,0,1,0,1,0.0
Thijs Dallinga,NED,FW,Bologna,23,2000,12.8,1,0,0,24,17,8,3,1,5,1,0,0,35,41,36,53.2
Maat Daniel Caprini,ITA,FW,Fiorentina,18,2006,0.1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0.0
Flavius Daniliuc,AUT,DF,Hellas Verona,23,2001,11.2,0,0,0,12,2,0,6,7,21,0,0,0,44,18,17,51.4
Danilo,BRA,DF,Juventus,33,1991,6.5,2,0,0,11,1,0,3,9,4,0,1,0,24,16,7,69.6
Matteo Darmian,ITA,DF,Inter,34,1989,19.8,3,0,0,26,19,5,32,10,17,0,1,1,39,13,15,46.4
Juan David Cabal,COL,DF,Juventus,23,2001,5.1,0,0,0,7,10,1,7,2,4,0,0,0,20,8,3,72.7
Keinan Davis,ENG,FW,Udinese,26,1998,11.8,2,0,0,24,12,8,3,1,4,0,0,0,34,37,40,48.1
Paweł Dawidowicz,POL,"DF,MF",Hellas Verona,29,1995,20.5,7,1,0,36,11,0,1,20,24,0,1,0,54,33,27,55.0
Charles De Ketelaere,BEL,"MF,FW",Atalanta,23,2001,23.0,1,0,0,22,39,2,56,3,9,0,0,0,78,36,38,48.6
Mattia De Sciglio,ITA,DF,Empoli,31,1992,8.5,0,0,0,8,5,0,7,8,13,0,0,0,27,6,2,75.0
Lorenzo De Silvestri,ITA,DF,Bologna,36,1988,11.8,1,0,0,17,8,1,23,10,6,0,0,0,26,12,16,42.9
Koni De Winter,BEL,DF,Genoa,22,2002,23.7,6,0,0,43,14,1,4,25,19,0,2,0,114,74,34,68.5
Alessandro Deiola,ITA,MF,Cagliari,28,1995,15.9,6,0,0,32,11,0,14,13,20,0,0,0,68,37,29,56.1
Enrico Del Prato,ITA,DF,Parma,24,1999,32.7,8,0,0,20,17,0,16,19,17,0,0,0,120,38,43,46.9
Fisayo Dele-Bashiru,NGA,"MF,FW",Lazio,23,2001,10.5,0,0,0,8,4,0,7,4,6,0,0,0,48,3,13,18.8
Ali Dembélé,FRA,DF,Torino,20,2004,4.3,4,1,1,9,7,0,7,1,5,0,1,0,15,5,11,31.3
Michele Di Gregorio,ITA,GK,Juventus,27,1997,33.0,0,0,0,0,7,0,0,1,0,0,0,0,36,7,1,87.5
Giovanni Di Lorenzo,ITA,DF,Napoli,30,1993,37.0,6,0,0,46,51,5,63,31,44,0,0,0,94,45,46,49.5
Boulaye Dia,SEN,"MF,FW",Lazio,27,1996,24.2,2,0,0,23,24,4,2,6,10,1,0,0,55,21,56,27.3
Assane Diao,SEN,"FW,MF",Como,18,2005,13.9,2,0,0,20,49,6,12,3,14,0,0,0,41,16,34,32.0
Federico Dimarco,ITA,"DF,FW",Inter,26,1997,24.2,3,0,0,19,11,8,190,14,14,0,0,0,76,7,13,35.0
Berat Djimsiti,ALB,DF,Atalanta,31,1993,29.3,6,0,0,23,21,0,11,40,33,0,1,1,102,90,58,60.8
Dodô,BRA,DF,Fiorentina,25,1998,34.6,8,0,0,24,61,3,144,35,30,2,0,0,183,12,16,42.9
Benjamín Domínguez,ARG,FW,Bologna,20,2003,14.2,0,0,0,10,31,4,11,4,7,0,0,0,62,2,21,8.7
Patrick Dorgu,DEN,"DF,FW",Lecce,19,2004,20.4,2,1,0,24,55,4,40,18,27,1,0,1,99,31,21,59.6
Alberto Dossena,ITA,DF,Como,25,1998,20.3,1,1,0,22,16,0,1,22,20,0,2,0,68,59,24,71.1
Issa Doumbia,ITA,MF,Venezia,20,2003,10.4,0,0,0,18,12,0,10,9,8,0,0,0,45,18,21,46.2
Anastasios Douvikas,GRE,FW,Como,24,1999,6.4,1,0,0,13,17,1,2,1,2,0,0,0,11,8,19,29.6
Artem Dovbyk,UKR,FW,Roma,27,1997,26.9,0,0,0,30,16,22,1,2,2,0,0,0,26,42,60,41.2
Ondrej Duda,SVK,MF,Hellas Verona,29,1994,26.6,12,1,1,51,57,0,89,31,27,0,0,0,188,14,15,48.3
Denzel Dumfries,NED,"DF,FW",Inter,28,1996,21.7,4,0,0,54,18,6,57,6,18,2,0,0,65,57,18,76.0
Alfred Duncan,GHA,MF,Venezia,31,1993,10.6,2,0,0,22,11,0,17,8,8,0,0,0,52,10,8,55.6
Paulo Dybala,ARG,"FW,MF",Roma,30,1993,15.7,2,0,0,6,60,6,62,2,7,2,0,0,63,8,17,32.0
Enzo Ebosse,CMR,DF,Udinese,25,1999,1.0,1,0,0,1,0,0,0,1,0,0,0,0,5,1,0,100.0
Tyronne Ebuehi,NGA,"DF,MF",Empoli,28,1995,0.8,0,0,0,0,2,0,2,2,2,0,0,0,6,3,2,60.0
Éderson,BRA,MF,Atalanta,25,1999,32.0,5,1,1,31,53,0,23,35,32,0,0,0,186,53,36,59.6
Kingsley Ehizibue,NED,DF,Udinese,29,1995,27.8,5,0,0,33,33,5,61,23,35,0,0,0,110,29,33,46.8
Jeff Ekhator,ITA,"FW,MF",Genoa,17,2006,8.5,1,0,0,15,13,3,10,2,4,0,0,0,32,15,32,31.9
Jurgen Ekkelenkamp,NED,MF,Udinese,24,2000,21.0,2,0,0,29,14,2,12,12,25,0,0,0,82,18,13,58.1
Emmanuel Ekong,SWE,"MF,FW",Empoli,22,2002,2.1,1,0,0,3,5,1,0,1,3,0,0,0,10,2,7,22.2
Caleb Ekuban,GHA,FW,Genoa,30,1994,6.2,1,0,0,15,9,5,3,1,3,0,0,0,20,12,19,38.7
Mikael Ellertsson,ISL,"DF,MF",Venezia,22,2002,27.4,2,0,0,22,44,2,28,17,26,0,0,0,74,16,16,50.0
Elif Elmas,MKD,"FW,MF",Torino,24,1999,11.3,0,0,0,13,14,2,23,6,7,0,0,0,33,2,3,40.0
Emerson,BRA,DF,Milan,25,1999,15.3,5,0,0,34,32,0,45,14,28,0,0,0,59,24,14,63.2
Yannik Engelhardt,GER,"MF,DF",Como,23,2001,12.9,4,0,0,21,20,1,1,11,12,0,0,0,62,11,9,55.0
Martin Erlic,CRO,DF,Bologna,26,1998,3.7,0,0,0,7,7,0,0,2,0,1,0,0,11,10,9,52.6
Sebastiano Esposito,ITA,"FW,MF",Empoli,22,2002,25.9,1,0,0,47,56,10,55,12,29,2,0,0,106,26,56,31.7
Estanis,ESP,FW,Bologna,20,2003,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Nahuel Estévez,ARG,MF,Parma,28,1995,7.3,3,0,0,9,9,0,16,3,6,0,0,0,28,14,3,82.4
Giovanni Fabbian,ITA,MF,Bologna,21,2003,11.4,2,0,0,21,22,1,9,2,6,0,0,0,31,19,35,35.2
Alieu Fadera,GAM,"FW,DF",Como,22,2001,18.3,2,1,0,40,50,14,39,12,47,0,0,0,95,11,15,42.3
Nicolò Fagioli,ITA,MF,Fiorentina,23,2001,10.7,0,0,0,8,14,0,27,5,10,0,0,0,46,1,4,20.0
Nicolò Fagioli,ITA,MF,Juventus,23,2001,6.3,4,0,0,11,5,0,13,2,10,0,0,0,33,2,2,50.0
Wladimiro Falcone,ITA,GK,Lecce,29,1995,38.0,2,0,0,1,10,0,0,0,0,0,1,0,32,13,0,100.0
Davide Faraoni,ITA,DF,Hellas Verona,32,1991,2.9,1,0,0,7,1,2,12,2,9,0,0,0,9,1,9,10.0
Jacopo Fazzini,ITA,MF,Empoli,21,2003,15.4,1,1,0,23,32,4,32,6,19,0,0,0,70,19,24,44.2
Mattia Felici,ITA,"MF,FW",Cagliari,23,2001,10.3,1,0,0,18,17,4,25,7,12,0,1,0,51,7,10,41.2
João Félix,POR,MF,Milan,24,1999,8.4,3,0,0,12,30,2,5,1,6,0,0,0,30,7,7,50.0
Lewis Ferguson,SCO,MF,Bologna,24,1999,10.9,0,0,0,27,20,1,18,5,13,0,0,0,28,16,14,53.3
Daniel Fila,CZE,FW,Venezia,21,2002,5.5,3,1,1,13,7,3,0,0,0,0,0,0,9,7,20,25.9
