Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Unnamed: 24_level_0_Matches
43,Joel Bagan,ie IRL,DF,Cardiff City,24,2000,17.9,4,1,0,20,13,0,21,14,20,0,0,0,71,18,26,40.9,Matches
44,Michael Baidoo,gh GHA,"MF,FW",Plymouth Argyle,25,1999,5.0,0,0,0,15,5,1,2,2,3,0,0,0,27,4,14,22.2,Matches
45,Lewis Baker,eng ENG,MF,Stoke City,29,1995,16.4,3,0,0,23,15,6,65,12,4,0,0,0,65,8,9,47.1,Matches
46,Lewis Baker,eng ENG,"MF,FW",Blackburn,29,1995,6.6,2,0,0,5,3,0,6,5,3,0,0,0,29,4,3,57.1,Matches
47,Daniel Ballard,nir NIR,DF,Sunderland,24,1999,12.5,3,0,0,13,17,1,0,9,7,0,1,1,45,63,24,72.4,Matches
48,Patrick Bamford,eng ENG,FW,Leeds United,30,1993,2.8,0,0,0,6,5,7,3,2,2,0,0,0,7,8,14,36.4,Matches
49,Raees Bangura-Williams,,"FW,MF",Millwall,,,6.8,2,0,0,7,2,2,2,3,15,0,0,0,40,5,6,45.5,Matches
50,Tamer Bani Odeh,jo JOR,"MF,FW",West Brom,20,2003,0.6,1,0,0,5,1,0,2,2,4,0,0,0,7,0,2,0.0,Matches
51,Barry Bannan,sct SCO,MF,Sheffield Weds,34,1989,38.5,7,0,0,18,20,0,148,22,36,0,0,0,213,18,21,46.2,Matches
52,Jamal Baptiste,eng ENG,DF,Sheffield Utd,20,2003,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
53,Shandon Baptiste,gd GRN,MF,Luton Town,26,1998,8.0,2,0,0,10,7,1,32,12,8,0,0,0,36,6,8,42.9,Matches
54,Tom Barkhuizen,eng ENG,"FW,MF",Derby County,31,1993,4.5,2,0,0,5,6,0,13,5,4,1,0,0,29,5,9,35.7,Matches
55,Daniel Barlaser,tr TUR,MF,Middlesbrough,27,1997,12.8,2,0,0,16,16,2,61,10,11,0,0,0,48,5,8,38.5,Matches
56,Ashley Barnes,eng ENG,"FW,MF",Norwich City,34,1989,1.9,1,0,0,8,4,1,0,1,0,0,0,0,7,4,6,40.0,Matches
57,Ashley Barnes,eng ENG,"FW,MF",Burnley,34,1989,1.5,1,0,0,3,7,3,1,2,0,0,0,0,5,7,13,35.0,Matches
58,Louie Barry,eng ENG,"FW,MF",Hull City,21,2003,1.8,0,0,0,3,1,1,12,1,1,0,0,0,10,0,1,0.0,Matches
59,Kyle Bartley,eng ENG,DF,West Brom,33,1991,29.0,5,1,0,26,13,3,1,23,14,0,0,0,96,109,36,75.2,Matches
60,Norman Bassette,be BEL,FW,Coventry City,19,2004,10.1,5,0,0,22,13,15,11,0,4,1,0,0,13,12,42,22.2,Matches
61,Danny Batth,eng ENG,DF,Blackburn,33,1990,33.4,5,0,0,30,22,1,0,37,23,0,1,0,61,152,70,68.5,Matches
62,Patrick Bauer,de GER,DF,Preston,31,1992,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,Matches
63,Vakoun Bayo,ci CIV,FW,Watford,27,1997,24.9,5,1,0,43,19,20,3,3,13,1,0,0,48,61,104,37.0,Matches
64,James Beadle,eng ENG,GK,Sheffield Weds,20,2004,38.0,2,0,0,0,6,0,0,0,1,0,0,0,41,14,0,100.0,Matches
65,Owen Beck,wls WAL,"DF,FW",Blackburn,21,2002,20.8,3,1,0,34,13,4,72,19,38,0,0,0,75,11,31,26.2,Matches
66,Chris Bedia,ci CIV,FW,Hull City,28,1996,10.2,0,0,0,19,6,4,0,0,6,0,0,0,15,12,23,34.3,Matches
67,Amari'i Bell,jm JAM,DF,Luton Town,30,1994,30.1,1,0,0,19,38,1,16,26,25,0,0,0,107,46,37,55.4,Matches
68,Sam Bell,eng ENG,"FW,DF",Bristol City,22,2002,4.9,0,0,0,6,6,5,15,2,7,0,0,0,22,12,12,50.0,Matches
69,Jobe Bellingham,eng ENG,MF,Sunderland,18,2005,39.0,10,1,0,41,59,2,10,31,41,0,0,0,221,69,80,46.3,Matches
70,Bachir Belloumi,dz ALG,"FW,MF",Hull City,22,2002,9.1,1,0,0,8,9,11,58,9,7,1,0,0,30,9,12,42.9,Matches
71,Anis Ben Slimane,tn TUN,MF,Norwich City,23,2001,23.2,6,0,0,38,21,1,15,15,27,0,0,0,108,20,39,33.9,Matches
72,Anis Ben Slimane,tn TUN,MF,Sheffield Utd,23,2001,0.5,0,0,0,2,0,0,0,0,0,0,0,0,1,0,2,0.0,Matches
73,Joe Bennett,eng ENG,DF,Oxford United,34,1990,8.3,1,0,0,3,8,0,2,9,7,0,0,0,25,5,11,31.3,Matches
74,Daniel Bennie,au AUS,"FW,MF",QPR,18,2006,2.4,1,0,0,5,1,0,5,1,0,0,0,0,5,7,8,46.7,Matches
75,Jóhann Berg Guðmundsson,is ISL,MF,Burnley,33,1990,0.2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,Matches
76,Di'Shon Bernard,jm JAM,DF,Sheffield Weds,23,2000,24.8,9,2,1,26,13,0,2,27,20,0,2,0,79,78,42,65.0,Matches
77,Kian Best,eng ENG,DF,Preston,18,2005,0.0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,,Matches
78,Florian Bianchini,fr FRA,FW,Swansea City,23,2001,12.3,2,0,0,22,12,12,24,2,12,0,0,0,29,31,41,43.1,Matches
79,Jake Bidwell,eng ENG,DF,Coventry City,31,1993,22.9,5,0,0,21,14,0,84,18,13,0,0,0,43,45,30,60.0,Matches
80,Luis Binks,eng ENG,DF,Coventry City,22,2001,20.6,7,0,0,12,7,0,8,20,10,0,0,0,66,67,42,61.5,Matches
81,Max Bird,eng ENG,MF,Bristol City,23,2000,38.7,1,0,0,13,20,2,124,32,58,0,0,0,167,26,43,37.7,Matches
82,Colby Bishop,eng ENG,FW,Portsmouth,27,1996,29.2,3,0,0,38,35,12,9,4,15,0,0,0,57,173,230,42.9,Matches
83,Billy Blacker,eng ENG,MF,Sheffield Utd,18,2006,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
84,Corey Blackett-Taylor,eng ENG,"FW,MF",Derby County,26,1997,4.5,1,0,0,2,6,1,20,4,1,0,0,0,16,2,5,28.6,Matches
85,Harvey Blair,eng ENG,FW,Portsmouth,20,2003,3.3,3,0,0,10,6,2,6,4,1,0,0,0,8,4,13,23.5,Matches
86,Malachi Boateng,eng ENG,MF,Plymouth Argyle,22,2002,2.2,0,0,0,4,1,0,0,4,2,0,0,0,11,10,7,58.8,Matches
87,Eric Bocat,fr FRA,DF,Stoke City,25,1999,22.7,1,0,0,11,19,1,61,31,25,0,2,0,81,23,26,46.9,Matches
88,Jayden Bogle,eng ENG,DF,Leeds United,24,2000,42.5,12,0,0,52,58,6,88,37,62,1,1,0,157,45,42,51.7,Matches
89,Jonathan Bond,eng ENG,GK,Watford,31,1993,8.9,0,0,0,0,1,0,0,0,0,0,0,0,11,4,0,100.0,Matches
90,Neto Borges,br BRA,DF,Middlesbrough,27,1996,32.1,4,0,0,31,31,4,49,40,39,0,0,0,106,49,55,47.1,Matches
91,Raphael Borges Rodrigues,au AUS,"MF,FW",Coventry City,20,2003,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
92,Josh Bowler,eng ENG,"FW,DF",Preston,25,1999,5.1,0,0,0,1,14,0,13,3,6,1,0,0,20,0,1,0.0,Matches
93,Josh Bowler,eng ENG,"MF,FW",Luton Town,25,1999,1.7,0,0,0,2,2,0,6,2,2,0,0,0,7,0,4,0.0,Matches
94,Sonny Bradley,eng ENG,DF,Derby County,32,1991,3.4,1,0,0,2,2,0,1,5,2,0,0,0,7,7,8,46.7,Matches
95,Tom Bradshaw,wls WAL,FW,Oxford United,32,1992,4.0,1,0,0,6,2,1,0,1,0,0,0,0,5,17,37,31.5,Matches
96,Tom Bradshaw,wls WAL,FW,Millwall,32,1992,5.0,0,0,0,11,5,2,1,0,2,0,0,0,8,11,40,21.6,Matches
97,Robbie Brady,ie IRL,"DF,FW",Preston,32,1992,18.2,8,0,0,30,13,3,134,22,28,0,0,0,95,45,40,52.9,Matches
98,Cohen Bramall,eng ENG,"DF,FW",Portsmouth,28,1996,5.1,2,0,0,4,5,1,19,3,6,0,0,0,24,14,6,70.0,Matches
99,Cameron Brannagan,eng ENG,MF,Oxford United,28,1996,32.2,10,0,0,33,33,0,63,31,35,0,0,0,139,6,11,35.3,Matches
100,Ben Brereton,cl CHI,"FW,MF",Sheffield Utd,25,1999,10.9,4,0,0,17,7,3,10,8,1,0,0,0,37,18,14,56.3,Matches
101,Rhian Brewster,eng ENG,"MF,FW",Sheffield Utd,24,2000,17.3,2,0,0,16,25,5,30,5,8,0,0,0,44,26,52,33.3,Matches
102,Callum Brittain,eng ENG,DF,Blackburn,26,1998,29.5,5,0,0,24,16,0,123,20,34,1,0,0,110,40,31,56.3,Matches
103,Andre Brooks,eng ENG,"FW,MF",Sheffield Utd,20,2003,10.6,3,0,0,20,10,1,16,6,16,0,0,0,50,12,13,48.0,Matches
104,Ciaron Brown,nir NIR,DF,Oxford United,26,1998,40.1,6,0,0,20,32,0,14,49,20,0,0,0,119,148,73,67.0,Matches
105,Dajaune Brown,jm JAM,FW,Derby County,18,2005,4.3,0,0,0,7,3,0,1,2,4,0,0,0,11,10,19,34.5,Matches
106,Jacob Brown,sct SCO,"FW,MF",Luton Town,26,1998,13.5,4,0,0,19,36,3,12,5,6,0,0,0,32,34,79,30.1,Matches
107,Alan Browne,ie IRL,"MF,DF",Sunderland,29,1995,13.5,1,0,0,17,27,1,24,11,12,0,0,0,52,15,29,34.1,Matches
108,Josh Brownhill,eng ENG,"MF,FW",Burnley,28,1995,38.6,5,0,0,51,24,4,55,32,35,0,0,0,119,43,49,46.7,Matches
109,Joe Bryan,eng ENG,DF,Millwall,30,1993,36.4,8,0,0,43,39,0,164,69,61,0,1,2,161,56,42,57.1,Matches
110,Solomon Brynn,eng ENG,GK,Middlesbrough,23,2000,5.7,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,,Matches
111,John Buckley,eng ENG,MF,Blackburn,24,1999,9.5,5,0,0,20,15,1,22,14,15,0,0,0,68,9,6,60.0,Matches
112,Mustapha Bundu,sl SLE,"FW,MF",Plymouth Argyle,27,1997,25.6,4,0,0,44,29,15,35,12,17,0,0,0,91,71,119,37.4,Matches
113,Wouter Burger,nl NED,MF,Stoke City,23,2001,33.4,10,0,0,72,19,0,20,51,55,0,0,0,149,63,72,46.7,Matches
114,Delano Burgzorg,sr SUR,"FW,MF",Middlesbrough,25,1998,24.3,2,0,0,21,45,12,11,3,20,0,0,0,56,15,34,30.6,Matches
115,Reece Burke,eng ENG,DF,Luton Town,27,1996,9.5,4,0,0,7,5,0,14,13,11,0,0,0,31,25,19,56.8,Matches
116,Finley Burns,eng ENG,"DF,MF",Hull City,21,2003,3.5,1,0,0,6,1,0,0,9,4,0,0,0,12,8,6,57.1,Matches
117,Harrison Burrows,eng ENG,DF,Sheffield Utd,22,2002,38.4,2,0,0,20,50,9,213,30,54,0,1,1,161,36,43,45.6,Matches
118,Mason Burstow,eng ENG,"FW,MF",Hull City,20,2003,10.6,1,0,0,20,10,9,15,3,8,0,0,0,46,28,27,50.9,Matches
119,Sam Byram,eng ENG,DF,Leeds United,30,1993,15.7,4,0,0,19,13,5,18,22,19,0,0,1,58,36,36,50.0,Matches
120,Ben Cabango,wls WAL,DF,Swansea City,24,2000,44.8,9,0,0,32,20,0,4,41,57,0,0,1,193,132,75,63.8,Matches
121,Tyrese Campbell,eng ENG,FW,Sheffield Utd,24,1999,17.6,2,0,0,17,18,9,16,0,2,1,0,0,30,22,43,33.8,Matches
122,Thomas Cannon,ie IRL,FW,Stoke City,21,2002,20.6,3,0,0,28,22,12,12,2,8,2,0,0,23,60,102,37.0,Matches
123,Thomas Cannon,ie IRL,FW,Sheffield Utd,21,2002,7.6,0,0,0,5,3,4,3,0,0,0,0,0,4,10,16,38.5,Matches
124,Todd Cantwell,eng ENG,"MF,FW",Blackburn,26,1998,27.5,6,0,0,38,82,7,137,20,41,0,0,0,152,5,21,19.2,Matches
125,Theo Carroll,eng ENG,MF,Preston,17,2007,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0.0,Matches
126,Hayden Carter,eng ENG,DF,Blackburn,24,1999,15.1,5,0,0,23,3,1,13,19,13,0,0,0,70,46,21,68.7,Matches
127,Eiran Cashin,ie IRL,DF,Derby County,22,2001,19.8,5,0,0,19,13,1,7,43,33,0,0,0,115,69,34,67.0,Matches
128,Žan Celar,si SVN,FW,QPR,25,1999,10.5,1,0,0,9,6,12,3,0,2,0,0,0,20,19,31,38.0,Matches
129,Ilias Chair,ma MAR,"MF,FW",QPR,26,1997,18.9,2,0,0,8,9,3,115,5,9,0,0,0,83,7,9,43.8,Matches
130,Giorgi Chakvetadze,ge GEO,"MF,FW",Watford,24,1999,36.5,6,0,0,32,51,3,175,10,32,0,0,0,146,10,27,27.0,Matches
131,Nathaniel Chalobah,eng ENG,MF,Sheffield Weds,29,1994,4.9,3,0,0,11,7,0,3,12,4,0,0,0,43,9,6,60.0,Matches
132,Calum Chambers,eng ENG,"DF,MF",Cardiff City,29,1995,39.0,8,1,0,53,14,3,20,52,48,0,1,1,176,87,58,60.0,Matches
133,Samuel Chambers,eng ENG,FW,Leeds United,16,2007,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
134,Pierce Charles,nir NIR,GK,Sheffield Weds,19,2005,8.0,1,0,0,0,2,0,0,0,0,0,0,0,15,3,0,100.0,Matches
135,Shea Charles,nir NIR,"MF,DF",Sheffield Weds,20,2003,40.3,10,0,0,57,80,1,162,59,57,1,0,0,246,62,43,59.0,Matches
136,Tawanda Chirewa,zw ZIM,MF,Derby County,20,2003,1.7,1,0,0,6,0,0,0,1,5,0,0,0,11,0,1,0.0,Matches
137,Tahith Chong,cw CUW,"MF,DF",Luton Town,24,1999,22.5,5,0,0,29,49,3,58,8,13,1,0,0,99,12,31,27.9,Matches
138,Hamza Choudhury,bd BAN,"MF,DF",Sheffield Utd,26,1997,12.3,2,0,0,12,10,0,5,28,23,0,0,0,54,13,15,46.4,Matches
139,Benjamin Chrisene,eng ENG,DF,Norwich City,20,2004,12.8,2,0,0,16,18,2,21,10,23,0,1,0,54,14,24,36.8,Matches
140,Cyrus Christie,ie IRL,DF,Swansea City,31,1992,3.1,1,0,0,4,2,0,2,3,1,0,1,0,17,18,7,72.0,Matches
141,Dennis Cirkin,eng ENG,DF,Sunderland,22,2002,30.4,6,0,0,45,51,1,55,43,51,1,1,0,105,40,52,43.5,Matches
142,Ibrahim Cissoko,nl NED,"FW,MF",Plymouth Argyle,21,2003,7.3,2,1,0,8,23,1,22,4,5,0,0,0,34,3,11,21.4,Matches
143,Ibrahim Cissoko,nl NED,"FW,MF",Sheffield Weds,21,2003,0.6,1,0,0,1,1,1,2,1,0,0,0,0,1,0,2,0.0,Matches
144,Jordan Clark,eng ENG,MF,Luton Town,30,1993,35.9,10,0,0,41,39,2,158,30,37,0,0,0,159,40,47,46.0,Matches
145,Harry Clarke,eng ENG,DF,Sheffield Utd,23,2001,5.2,3,0,0,9,1,0,9,4,6,0,0,0,9,20,10,66.7,Matches
146,Jack Clarke,eng ENG,FW,Sunderland,23,2000,2.0,0,0,0,2,7,2,7,0,1,0,0,0,9,1,1,50.0,Matches
147,Matthew Clarke,eng ENG,DF,Derby County,27,1996,15.2,2,0,0,16,8,2,2,19,16,0,0,0,48,78,34,69.6,Matches
148,Matthew Clarke,eng ENG,DF,Middlesbrough,27,1996,12.4,0,0,0,6,8,0,4,17,18,0,0,0,54,29,16,64.4,Matches
149,Jake Clarke-Salter,eng ENG,DF,QPR,26,1997,8.4,3,0,0,7,4,0,2,4,7,0,0,0,21,17,15,53.1,Matches
150,Josh Coburn,eng ENG,MF,Middlesbrough,21,2002,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,Matches
151,Josh Coburn,eng ENG,FW,Millwall,21,2002,13.5,0,0,0,29,18,11,8,2,8,2,0,0,26,67,70,48.9,Matches
152,Jack Colback,eng ENG,MF,QPR,34,1989,16.1,8,1,1,24,22,0,7,11,13,0,1,0,56,9,14,39.1,Matches
153,Devante Cole,eng ENG,"FW,MF",West Brom,29,1995,1.8,0,0,0,0,4,3,1,1,1,0,0,0,7,8,18,30.8,Matches
154,Bradley Collins,eng ENG,GK,Coventry City,27,1997,14.6,2,0,0,0,2,0,0,0,1,0,0,0,20,2,2,50.0,Matches
155,James Collins,ie IRL,"FW,MF",Derby County,33,1990,2.5,1,0,0,12,3,1,1,2,1,0,0,0,9,8,18,30.8,Matches
156,Jamilu Collins,ng NGA,DF,Cardiff City,29,1994,1.8,1,0,0,2,2,1,4,2,3,0,0,0,6,1,1,50.0,Matches
157,Rubin Colwill,wls WAL,"MF,FW",Cardiff City,22,2002,28.0,3,0,0,36,25,7,77,11,33,0,0,0,130,30,45,40.0,Matches
158,Aaron Connolly,ie IRL,"FW,MF",Sunderland,24,2000,2.7,0,0,0,2,11,1,0,0,1,0,0,0,4,3,13,18.8,Matches
159,Aaron Connolly,ie IRL,"FW,MF",Millwall,24,2000,7.3,3,0,0,7,29,0,7,1,4,1,0,0,23,7,15,31.8,Matches
160,Tommy Conway,sct SCO,"FW,MF",Middlesbrough,21,2002,26.2,1,0,0,16,27,22,15,3,10,1,0,0,33,8,28,22.2,Matches
161,Steve Cook,eng ENG,DF,QPR,33,1991,29.1,4,0,0,12,18,0,19,24,14,0,0,0,60,72,36,66.7,Matches
162,Jake Cooper,eng ENG,DF,Millwall,29,1995,35.5,4,0,0,37,17,7,1,21,24,0,0,2,96,181,65,73.6,Matches
163,Michael Cooper,eng ENG,GK,Sheffield Utd,24,1999,43.0,3,0,0,1,5,0,0,0,0,0,1,0,46,13,0,100.0,Matches
164,Oliver Cooper,wls WAL,"MF,FW",Swansea City,24,1999,11.6,0,0,0,19,41,2,17,6,12,0,0,0,34,2,7,22.2,Matches
165,José Cordoba,pa PAN,DF,Norwich City,23,2001,23.4,4,1,1,26,13,0,3,21,12,0,1,0,122,33,34,49.3,Matches
166,David Cornell,wls WAL,GK,Preston,33,1991,9.0,0,0,0,0,1,0,0,0,0,0,0,0,11,1,0,100.0,Matches
167,Harry Cornick,eng ENG,"FW,MF",Bristol City,29,1995,0.4,0,0,0,1,0,0,0,0,0,0,0,0,1,1,7,12.5,Matches
168,Lewie Coyle,eng ENG,DF,Hull City,28,1995,41.3,6,0,0,40,73,2,166,26,64,0,2,0,192,50,56,47.2,Matches
169,Amario Cozier-Duberry,eng ENG,"FW,MF",Blackburn,19,2005,8.0,0,0,0,9,10,0,16,1,8,0,0,0,54,1,6,14.3,Matches
170,Tristan Crama,fr FRA,DF,Millwall,22,2001,18.2,1,0,0,22,10,2,51,30,23,0,0,0,74,70,48,59.3,Matches
171,Charlie Crew,wls WAL,MF,Leeds United,18,2006,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
172,Ante Crnac,hr CRO,FW,Norwich City,20,2003,27.7,2,0,0,32,12,9,9,6,31,0,0,1,75,30,37,44.8,Matches
173,Matt Crooks,eng ENG,"MF,FW",Hull City,30,1994,8.8,4,1,1,25,4,5,1,5,10,0,0,0,30,17,24,41.5,Matches
174,Josh Cullen,ie IRL,MF,Burnley,28,1996,42.2,11,0,0,57,76,0,38,34,34,2,0,0,234,51,56,47.7,Matches
175,Liam Cullen,wls WAL,"MF,FW",Swansea City,25,1999,33.3,8,0,0,41,28,4,15,8,19,0,0,0,88,51,104,32.9,Matches
176,Jamie Cumming,eng ENG,GK,Oxford United,24,1999,45.0,1,0,0,1,7,0,0,0,0,0,0,0,24,8,2,80.0,Matches
177,Luke Cundle,eng ENG,"MF,FW",Millwall,22,2002,10.9,2,0,0,29,12,1,3,8,8,0,0,0,45,9,21,30.0,Matches
178,Jesper Daland,no NOR,DF,Cardiff City,24,2000,15.9,2,0,0,12,3,2,4,9,6,0,0,0,28,46,32,59.0,Matches
179,Owen Dale,eng ENG,"MF,FW",Oxford United,25,1998,3.9,0,0,0,8,4,1,7,4,5,0,0,0,17,2,9,18.2,Matches
180,Harry Darling,eng ENG,DF,Swansea City,24,1999,37.1,4,1,0,19,55,8,2,25,14,0,0,0,152,97,52,65.1,Matches
