Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Unnamed: 25_level_0_Matches
57,Yanis Begraoui,ma MAR,"FW,MF",Toulouse,22,2001,3.3,0,8,4,50.0,2.40,1.20,0.00,0.00,17.2,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
58,Jérémie Bela,ao ANG,"MF,FW",Clermont Foot,30,1993,2.3,0,6,2,33.3,2.66,0.89,0.00,0.00,22.6,1,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
59,Reda Belahyane,ma MAR,MF,Nice,19,2004,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
60,Alaa Bellaarouch,ma MAR,GK,Strasbourg,21,2002,15.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
61,Jean-Ricner Bellegarde,ht HAI,"MF,FW",Strasbourg,25,1998,3.0,2,5,3,60.0,1.67,1.00,0.40,0.67,22.5,2,0,0,0.6,0.6,0.11,+1.4,+1.4,Matches
62,Jeanuël Belocian,fr FRA,DF,Rennes,18,2005,16.1,0,3,0,0.0,0.19,0.00,0.00,,11.3,0,0,0,0.5,0.5,0.17,-0.5,-0.5,Matches
63,Eliesse Ben Seghir,ma MAR,"MF,FW",Monaco,18,2005,4.8,2,14,4,28.6,2.94,0.84,0.14,0.50,19.8,1,0,0,0.8,0.8,0.06,+1.2,+1.2,Matches
64,Wissam Ben Yedder,fr FRA,FW,Monaco,32,1990,25.7,16,63,29,46.0,2.45,1.13,0.24,0.52,11.5,0,1,1,12.4,11.6,0.18,+3.6,+3.4,Matches
65,Saïd Benrahma,dz ALG,"FW,MF",Lyon,27,1995,8.6,3,25,9,36.0,2.92,1.05,0.12,0.33,21.5,2,0,0,1.6,1.6,0.06,+1.4,+1.4,Matches
66,Nabil Bentaleb,dz ALG,MF,Lille,28,1994,21.9,0,10,2,20.0,0.46,0.09,0.00,0.00,29.3,1,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches
67,Lucas Beraldo,br BRA,DF,Paris S-G,19,2003,11.2,1,5,2,40.0,0.45,0.18,0.20,0.50,10.8,0,0,0,1.0,1.0,0.20,0.0,0.0,Matches
68,Dimitry Bertaud,cd COD,GK,Montpellier,25,1998,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
69,Marco Bizot,nl NED,GK,Brest,32,1991,32.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
70,Rubén Blanco,es ESP,GK,Marseille,28,1995,1.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
71,Ludovic Blas,fr FRA,"FW,MF",Rennes,25,1997,17.4,4,42,15,35.7,2.42,0.86,0.07,0.20,20.0,0,1,2,4.7,3.1,0.07,-0.7,-0.1,Matches
72,Myron Boadu,nl NED,FW,Monaco,22,2001,0.9,1,2,2,100.0,2.12,2.12,0.50,0.50,10.7,0,0,0,0.4,0.4,0.22,+0.6,+0.6,Matches
73,Jeremie Boga,ci CIV,FW,Nice,26,1997,22.2,6,39,19,48.7,1.76,0.86,0.15,0.32,16.7,4,0,0,4.3,4.3,0.11,+1.7,+1.7,Matches
74,Adama Bojang,gm GAM,FW,Reims,19,2004,0.9,0,4,1,25.0,4.34,1.08,0.00,0.00,16.9,0,0,0,1.3,1.3,0.32,-1.3,-1.3,Matches
75,Neto Borges,br BRA,DF,Clermont Foot,26,1996,28.0,0,16,2,12.5,0.57,0.07,0.00,0.00,19.6,0,0,0,0.5,0.5,0.03,-0.5,-0.5,Matches
76,Saïmon Bouabré,fr FRA,MF,Monaco,17,2006,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
77,Ayyoub Bouaddi,fr FRA,MF,Lille,15,2007,1.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
78,Badredine Bouanani,dz ALG,FW,Nice,18,2004,1.8,0,4,1,25.0,2.24,0.56,0.00,0.00,16.4,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
79,Badredine Bouanani,dz ALG,MF,Lorient,18,2004,4.9,1,15,5,33.3,3.05,1.02,0.07,0.20,21.1,0,0,0,1.4,1.4,0.09,-0.4,-0.4,Matches
80,Mohamed Bouchenna,fr FRA,"MF,FW",Clermont Foot,17,2006,0.3,0,1,0,0.0,3.10,0.00,0.00,,26.3,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
81,Hicham Boudaoui,dz ALG,MF,Nice,23,1999,17.9,2,29,6,20.7,1.62,0.33,0.07,0.33,15.4,0,0,0,3.3,3.3,0.11,-1.3,-1.3,Matches
82,Benjamin Bourigeaud,fr FRA,"MF,FW",Rennes,29,1994,26.9,9,44,10,22.7,1.63,0.37,0.05,0.20,21.8,13,7,7,9.9,4.4,0.10,-0.9,-2.4,Matches
83,Bilal Boutobba,fr FRA,"FW,MF",Clermont Foot,24,1998,10.3,1,25,9,36.0,2.43,0.87,0.04,0.11,17.5,0,0,0,2.0,2.0,0.08,-1.0,-1.0,Matches
84,Hugo Boutsingkham,fr FRA,"MF,FW",Nantes,20,2003,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
85,Bilal Brahimi,dz ALG,FW,Nice,23,2000,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
86,Bilal Brahimi,dz ALG,"FW,MF",Brest,23,2000,2.5,0,4,2,50.0,1.63,0.81,0.00,0.00,24.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
87,Lilian Brassier,fr FRA,DF,Brest,23,1999,29.7,3,12,3,25.0,0.40,0.10,0.25,1.00,16.3,0,0,0,1.1,1.1,0.09,+1.9,+1.9,Matches
88,Maxime Busi,be BEL,"FW,DF",Reims,23,1999,1.8,0,1,0,0.0,0.56,0.00,0.00,,16.2,0,0,0,0.2,0.2,0.18,-0.2,-0.2,Matches
89,Marcin Bułka,pl POL,GK,Nice,23,1999,34.0,0,1,0,0.0,0.03,0.00,0.00,,7.5,0,0,0,0.1,0.1,0.13,-0.1,-0.1,Matches
90,Rémy Cabella,fr FRA,"FW,MF",Lille,33,1990,16.4,2,33,14,42.4,2.01,0.85,0.06,0.14,15.5,0,0,0,5.2,5.2,0.16,-3.2,-3.2,Matches
91,Duje Ćaleta-Car,hr CRO,DF,Lyon,26,1996,22.1,0,7,1,14.3,0.32,0.05,0.00,0.00,10.1,0,0,0,0.5,0.5,0.08,-0.5,-0.5,Matches
92,Lamine Camara,sn SEN,MF,Metz,19,2004,25.1,1,29,8,27.6,1.16,0.32,0.03,0.13,28.4,4,0,1,2.2,1.4,0.05,-1.2,-0.4,Matches
93,Mahdi Camara,fr FRA,MF,Brest,25,1998,22.4,7,41,13,31.7,1.83,0.58,0.15,0.46,16.6,0,1,1,4.9,4.1,0.10,+2.1,+1.9,Matches
94,Mohamed Camara,ml MLI,MF,Monaco,23,2000,11.5,1,13,3,23.1,1.13,0.26,0.00,0.00,26.0,0,1,1,1.5,0.7,0.05,-0.5,-0.7,Matches
95,Axel Camblan,fr FRA,FW,Brest,19,2003,1.0,0,2,0,0.0,2.00,0.00,0.00,,9.1,0,0,0,0.2,0.2,0.12,-0.2,-0.2,Matches
96,Fali Candé,gw GNB,DF,Metz,25,1998,20.5,0,13,7,53.8,0.63,0.34,0.00,0.00,21.4,2,0,0,0.8,0.8,0.06,-0.8,-0.8,Matches
97,Gino Caoki,fr FRA,MF,Lorient,19,2004,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
98,Maxence Caqueret,fr FRA,MF,Lyon,23,2000,33.6,1,24,9,37.5,0.71,0.27,0.04,0.11,20.9,0,0,0,2.1,2.1,0.09,-1.1,-1.1,Matches
99,Igor Carioca,br BRA,"DF,MF",Lorient,26,1996,2.9,0,1,0,0.0,0.34,0.00,0.00,,19.5,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
100,Antonin Cartillier,fr FRA,DF,Monaco,19,2004,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
101,Josué Casimir,ht HAI,"FW,DF",Le Havre,21,2001,22.4,0,22,4,18.2,0.98,0.18,0.00,0.00,18.3,0,0,0,1.9,1.9,0.09,-1.9,-1.9,Matches
102,Cristian Cásseres Jr.,ve VEN,MF,Toulouse,23,2000,21.6,1,15,3,20.0,0.69,0.14,0.07,0.33,18.1,0,0,0,1.1,1.1,0.08,-0.1,-0.1,Matches
103,Jean-Charles Castelletto,cm CMR,DF,Nantes,28,1995,27.4,2,10,6,60.0,0.37,0.22,0.20,0.33,12.1,0,0,0,0.6,0.6,0.06,+1.4,+1.4,Matches
104,Maximiliano Caufriez,be BEL,DF,Clermont Foot,26,1997,18.4,0,6,1,16.7,0.33,0.05,0.00,0.00,17.9,0,0,0,0.4,0.4,0.06,-0.4,-0.4,Matches
105,Ivan Cavaleiro,pt POR,FW,Lille,29,1993,8.6,1,11,3,27.3,1.29,0.35,0.09,0.33,13.4,0,0,0,1.3,1.3,0.12,-0.3,-0.3,Matches
106,Fabien Centonze,fr FRA,DF,Nantes,27,1996,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
107,Fares Chaïbi,dz ALG,"FW,MF",Toulouse,20,2002,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
108,Muhammed Cham,at AUT,"MF,FW",Clermont Foot,22,2000,28.4,8,69,26,37.7,2.43,0.92,0.06,0.15,22.0,10,4,5,9.4,5.5,0.08,-1.4,-1.5,Matches
109,Brendan Chardonnet,fr FRA,DF,Brest,28,1994,33.0,1,18,3,16.7,0.55,0.09,0.06,0.33,11.3,0,0,0,1.5,1.5,0.08,-0.5,-0.5,Matches
110,Jhoanner Chávez,ec ECU,DF,Lens,21,2002,5.3,0,3,0,0.0,0.56,0.00,0.00,,11.7,0,0,0,0.3,0.3,0.11,-0.3,-0.3,Matches
111,Rayan Cherki,fr FRA,"MF,FW",Lyon,19,2003,19.1,1,57,17,29.8,2.98,0.89,0.02,0.06,15.7,1,0,0,5.2,5.2,0.09,-4.2,-4.2,Matches
112,Lucas Chevalier,fr FRA,GK,Lille,21,2001,33.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
113,Pedro Chirivella,es ESP,MF,Nantes,26,1997,28.8,1,17,6,35.3,0.59,0.21,0.06,0.17,19.8,0,0,0,1.5,1.5,0.09,-0.5,-0.5,Matches
114,Joris Chotard,fr FRA,MF,Montpellier,21,2001,28.7,0,21,7,33.3,0.73,0.24,0.00,0.00,26.1,0,0,0,0.6,0.6,0.03,-0.6,-0.6,Matches
115,Djaoui Cissé,fr FRA,MF,Rennes,19,2004,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
116,Ibrahim Cissoko,nl NED,"FW,MF",Toulouse,20,2003,2.7,1,8,4,50.0,2.99,1.49,0.13,0.25,20.2,0,0,0,0.8,0.8,0.10,+0.2,+0.2,Matches
117,Alexis Claude-Maurice,fr FRA,MF,Nice,25,1998,5.6,0,18,6,33.3,3.21,1.07,0.00,0.00,25.1,1,0,0,0.8,0.8,0.04,-0.8,-0.8,Matches
118,Jonathan Clauss,fr FRA,DF,Marseille,30,1992,23.0,3,28,8,28.6,1.22,0.35,0.11,0.38,23.0,3,0,0,1.3,1.3,0.05,+1.7,+1.7,Matches
119,Marcus Coco,fr FRA,"DF,FW",Nantes,27,1996,16.5,1,9,2,22.2,0.55,0.12,0.11,0.50,20.0,0,0,0,0.8,0.8,0.09,+0.2,+0.2,Matches
120,Maxime Colin,fr FRA,DF,Metz,31,1991,20.4,0,6,0,0.0,0.29,0.00,0.00,,22.7,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
121,Eray Cömert,ch SUI,DF,Nantes,25,1998,22.2,2,9,3,33.3,0.41,0.14,0.22,0.67,17.1,1,0,0,0.7,0.7,0.08,+1.3,+1.3,Matches
122,Alois Confais,fr FRA,"MF,FW",Le Havre,26,1996,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
123,Joaquín Correa,ar ARG,"FW,MF",Marseille,28,1994,4.8,0,4,2,50.0,0.84,0.42,0.00,0.00,19.3,1,0,0,0.6,0.6,0.16,-0.6,-0.6,Matches
124,Oscar Cortés,co COL,"FW,MF",Lens,19,2003,0.5,1,1,1,100.0,2.05,2.05,1.00,1.00,7.7,0,0,0,0.5,0.5,0.46,+0.5,+0.5,Matches
125,David Costa,pt POR,MF,Lens,22,2001,16.6,4,30,14,46.7,1.81,0.84,0.13,0.29,17.8,2,0,0,3.0,3.0,0.10,+1.0,+1.0,Matches
126,Logan Costa,cv CPV,DF,Toulouse,22,2001,29.4,1,14,4,28.6,0.48,0.14,0.07,0.25,14.2,0,0,0,1.4,1.4,0.10,-0.4,-0.4,Matches
127,Grégoire Coudert,fr FRA,GK,Brest,24,1999,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
128,Mamadou Coulibaly,fr FRA,MF,Monaco,19,2004,1.3,0,2,0,0.0,1.53,0.00,0.00,,20.4,0,0,0,0.2,0.2,0.09,-0.2,-0.2,Matches
129,Tanguy Coulibaly,fr FRA,"FW,MF",Montpellier,22,2001,6.9,1,17,7,41.2,2.46,1.01,0.06,0.14,14.1,0,0,0,2.6,2.6,0.15,-1.6,-1.6,Matches
130,Nicolas Cozza,fr FRA,DF,Nantes,24,1999,9.9,0,5,0,0.0,0.50,0.00,0.00,,12.2,0,0,0,0.7,0.7,0.14,-0.7,-0.7,Matches
131,Trévis Dago,ci CIV,"FW,MF",Lille,18,2005,0.3,0,1,0,0.0,3.91,0.00,0.00,,9.5,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
132,Thijs Dallinga,nl NED,FW,Toulouse,22,2000,27.9,14,81,32,39.5,2.90,1.15,0.16,0.41,13.3,1,1,3,14.1,11.8,0.15,-0.1,+1.2,Matches
133,Kevin Danso,at AUT,DF,Lens,24,1998,29.5,1,21,5,23.8,0.71,0.17,0.05,0.20,14.2,0,0,0,1.8,1.8,0.09,-0.8,-0.8,Matches
134,Dante,br BRA,DF,Nice,39,1983,31.6,1,15,5,33.3,0.47,0.16,0.07,0.20,13.9,0,0,0,0.9,0.9,0.06,+0.1,+0.1,Matches
135,Raimane Daou,km COM,"DF,MF",Marseille,18,2004,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
136,Mohamed Daramy,dk DEN,"FW,MF",Reims,21,2002,18.3,4,30,10,33.3,1.64,0.55,0.10,0.30,14.8,0,1,1,4.6,3.8,0.13,-0.6,-0.8,Matches
137,Achraf Dari,ma MAR,"DF,FW",Brest,24,1999,1.3,0,1,1,100.0,0.74,0.74,0.00,0.00,14.4,0,0,0,0.0,0.0,0.05,0.0,0.0,Matches
138,Jonathan David,ca CAN,FW,Lille,23,2000,29.2,19,76,43,56.6,2.60,1.47,0.22,0.40,14.1,0,2,3,17.5,15.0,0.20,+1.5,+2.0,Matches
139,Thibault De Smet,be BEL,DF,Reims,25,1998,20.3,0,4,0,0.0,0.20,0.00,0.00,,15.8,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
140,Romain Del Castillo,fr FRA,FW,Brest,27,1996,27.7,8,37,14,37.8,1.33,0.50,0.14,0.36,20.3,3,3,3,5.2,2.9,0.08,+2.8,+2.1,Matches
141,Thomas Delaine,fr FRA,"DF,MF",Strasbourg,31,1992,22.7,1,12,2,16.7,0.53,0.09,0.08,0.50,15.1,0,0,0,1.7,1.7,0.14,-0.7,-0.7,Matches
